positive,negative,sentiment
-25.561141,-16.157471,0.0
-15.772211,-7.984851,0.0
-32.214895,-23.111263,0.0
-23.979833,-14.999073,0.0
-27.185286,-17.363351,0.0
-53.217242,-44.362438,0.0
-44.762679,-35.126017,0.0
-33.356384,-27.564120,0.0
-60.038218,-52.000756,0.0
-17.604793,-9.284134,0.0
-47.457306,-33.894126,0.0
-27.079925,-18.121081,0.0
-19.396552,-9.083463,0.0
-50.905607,-40.172050,0.0
-56.885932,-50.072195,0.0
-17.450642,-8.795781,0.0
-26.897603,-19.101910,0.0
-52.351926,-41.691876,0.0
-24.951693,-16.937630,0.0
-81.401275,-73.273936,0.0
-43.755182,-34.247467,0.0
-58.701708,-47.443133,0.0
-37.471348,-23.167114,0.0
-42.017489,-34.204612,0.0
-89.497457,-74.727352,0.0
-120.088401,-109.485895,0.0
-61.091975,-54.320142,0.0
-74.303432,-63.134870,0.0
-83.289292,-70.458938,0.0
-50.638084,-41.643990,0.0
-71.559946,-60.191428,0.0
-22.004751,-14.087532,0.0
-90.051288,-74.630252,0.0
-55.065091,-41.660860,0.0
-36.555057,-27.006678,0.0
-26.589302,-18.495774,0.0
-55.352246,-45.114167,0.0
-20.089699,-11.886823,0.0
-77.015866,-63.912127,0.0
-37.808453,-28.530663,0.0
-30.481122,-21.586817,0.0
-34.763298,-27.948864,0.0
-28.689363,-21.181352,0.0
-29.382510,-21.776150,0.0
-25.069476,-18.495774,0.0
-61.160126,-43.558746,0.0
-80.286767,-66.404649,0.0
-51.151531,-43.796104,0.0
-39.994288,-32.027813,0.0
-63.069669,-47.169844,0.0
-108.006374,-97.335499,0.0
-58.057772,-50.278578,0.0
-29.013198,-21.153462,0.0
-77.791575,-67.456482,0.0
-52.709017,-44.310070,0.0
-25.208123,-16.193189,0.0
-64.175768,-55.833922,0.0
-32.724678,-24.424575,0.0
-38.099957,-28.801904,0.0
-37.175930,-27.076328,0.0
-16.655712,-8.996452,0.0
-25.677101,-16.886336,0.0
-9.698276,-2.186830,0.0
-34.921903,-25.492273,0.0
-35.237756,-26.775951,0.0
-36.638439,-28.585771,0.0
-68.868761,-56.580128,0.0
-65.057627,-55.337683,0.0
-20.089699,-11.886823,0.0
-38.675321,-28.291078,0.0
-25.693631,-16.371881,0.0
-35.209585,-25.074705,0.0
-28.350663,-19.934100,0.0
-61.286277,-50.378303,0.0
-61.073115,-51.620786,0.0
-12.145207,-12.532273,0.0
-36.314749,-28.034337,0.0
-17.450642,-7.809286,0.0
-102.184054,-93.739024,0.0
-34.815762,-27.361179,0.0
-97.417875,-91.000524,0.0
-97.638974,-89.429094,0.0
-20.089699,-10.500529,0.0
-35.101435,-24.679653,0.0
-67.479678,-55.854240,0.0
-27.590751,-16.393860,0.0
-40.087916,-29.413936,0.0
-48.011663,-41.396168,0.0
-55.586966,-45.829896,0.0
-165.154186,-144.476085,0.0
-64.742153,-52.750715,0.0
-27.485390,-17.808325,0.0
-79.489237,-68.742631,0.0
-104.375349,-92.107815,0.0
-39.086296,-28.932572,0.0
-141.978372,-127.416729,0.0
-44.016888,-34.637228,0.0
-66.727492,-55.393432,0.0
-87.709011,-72.727164,0.0
-20.089699,-12.902835,0.0
-81.263436,-70.181538,0.0
-32.007728,-24.641059,0.0
-39.206953,-28.465336,0.0
-37.038364,-28.944851,0.0
-54.451986,-44.399868,0.0
-24.371875,-17.397162,0.0
-27.148918,-18.090309,0.0
-9.698276,-2.186830,0.0
-96.490409,-88.000738,0.0
-124.325676,-118.639046,0.0
-44.241101,-35.071950,0.0
-9.698276,-2.186830,0.0
-61.863879,-51.658628,0.0
-26.792243,-17.561465,0.0
-76.671703,-63.634748,0.0
-26.322239,-17.073214,0.0
-40.872546,-29.089586,0.0
-31.963581,-23.318491,0.0
-50.022020,-38.879207,0.0
-35.274124,-27.767830,0.0
-49.321243,-39.686543,0.0
-43.668142,-34.896935,0.0
-35.599546,-24.937234,0.0
-15.353501,-8.058182,0.0
-38.406822,-28.872420,0.0
-32.676660,-25.360885,0.0
-28.689363,-15.793041,0.0
-20.089699,-11.886823,0.0
-27.996216,-18.655623,0.0
-30.088975,-20.927818,0.0
-42.556486,-32.412852,0.0
-22.332677,-14.395764,0.0
-30.296012,-17.505972,0.0
-36.661309,-30.058646,0.0
-81.273903,-70.993443,0.0
-19.396552,-11.886823,0.0
-67.833602,-55.118770,0.0
-103.187866,-88.366719,0.0
-17.145260,-8.969053,0.0
-56.125963,-45.164337,0.0
-67.682272,-58.740550,0.0
-14.853257,-7.370484,0.0
-59.758356,-52.038540,0.0
-71.313567,-57.097433,0.0
-51.867315,-39.487487,0.0
-40.179398,-29.782733,0.0
-110.774498,-98.387849,0.0
-56.146398,-44.838524,0.0
-28.283898,-18.783456,0.0
-94.402307,-80.358319,0.0
-51.913835,-38.553295,0.0
-23.665482,-14.762715,0.0
-97.106053,-85.255316,0.0
-40.179398,-31.286810,0.0
-54.470005,-44.241077,0.0
-28.283898,-20.893670,0.0
-100.348689,-91.660624,0.0
-13.489829,-13.573250,0.0
-32.306562,-21.753626,0.0
-72.284685,-60.407055,0.0
-25.575848,-19.061088,0.0
-59.170485,-47.131449,0.0
-72.595635,-59.227123,0.0
-91.359029,-76.701455,0.0
-20.089699,-11.886823,0.0
-54.739668,-43.037104,0.0
-77.266129,-68.245598,0.0
-36.977936,-26.314825,0.0
-46.227016,-35.787616,0.0
-25.271636,-17.338322,0.0
-38.387639,-25.939703,0.0
-18.297940,-7.964850,0.0
-17.691804,-9.871920,0.0
-14.321378,-7.074639,0.0
-80.447277,-75.126537,0.0
-43.635907,-34.134157,0.0
-23.144185,-15.666580,0.0
-49.857631,-41.560883,0.0
-15.112965,-13.636364,0.0
-33.516266,-24.366756,0.0
-44.996768,-34.864311,0.0
-64.846335,-54.496128,0.0
-67.890668,-54.796914,0.0
-44.199210,-33.371998,0.0
-80.517719,-70.354339,0.0
-46.566369,-38.362941,0.0
-25.896155,-20.059598,0.0
-61.759188,-61.708916,0.0
-17.045177,-8.708769,0.0
-39.486251,-31.286810,0.0
-72.505250,-61.636058,0.0
-26.003786,-17.022469,0.0
-41.597724,-32.771560,0.0
-131.316663,-120.243689,0.0
-35.930903,-25.144773,0.0
-20.733821,-13.457494,0.0
-70.581893,-60.441420,0.0
-42.025041,-30.422160,0.0
-104.179236,-91.981293,0.0
-16.623963,-9.178773,0.0
-36.635542,-28.755063,0.0
-46.201273,-36.109748,0.0
-36.865212,-32.020052,0.0
-83.432510,-68.953296,0.0
-94.640491,-86.195611,0.0
-17.892475,-9.746757,0.0
-33.954840,-24.008181,0.0
-99.072165,-87.201226,0.0
-67.635074,-57.934993,0.0
-28.871684,-21.181352,0.0
-104.783195,-96.927343,0.0
-24.712801,-15.330107,0.0
-52.352588,-45.129449,0.0
-82.992314,-68.253131,0.0
-66.495168,-51.371479,0.0
-29.368671,-20.478381,0.0
-98.618943,-88.282900,0.0
-61.132636,-50.235150,0.0
-77.981337,-66.900681,0.0
-84.001314,-74.864499,0.0
-76.188744,-63.796766,0.0
-108.847555,-100.551883,0.0
-44.599560,-32.143189,0.0
-111.468862,-99.670301,0.0
-85.917128,-74.463814,0.0
-48.086498,-39.962330,0.0
-36.190414,-27.180043,0.0
-17.787114,-10.382746,0.0
-18.991087,-10.382746,0.0
-61.953270,-55.779212,0.0
-56.397897,-41.960965,0.0
-81.186817,-70.406951,0.0
-60.803969,-49.266817,0.0
-138.292427,-122.547535,0.0
-49.654531,-39.770408,0.0
-17.199327,-7.099332,0.0
-23.488107,-15.371209,0.0
-40.427924,-30.071542,0.0
-59.598581,-51.896455,0.0
-94.854546,-83.994492,0.0
-30.664076,-21.716211,0.0
-101.804275,-89.900567,0.0
-34.594024,-26.568311,0.0
-36.624050,-26.348746,0.0
-9.698276,-2.186830,0.0
-20.089699,-11.886823,0.0
-105.467586,-92.110579,0.0
-83.257181,-68.607538,0.0
-107.733594,-94.616385,0.0
-46.283500,-36.101178,0.0
-27.590751,-18.473301,0.0
-69.483111,-57.507237,0.0
-70.223748,-56.920128,0.0
-25.575848,-16.021339,0.0
-74.003356,-60.307950,0.0
-73.913077,-64.121657,0.0
-25.025801,-14.644177,0.0
-50.552100,-41.178532,0.0
-23.353429,-16.035797,0.0
-52.319300,-39.417081,0.0
-36.940720,-26.669217,0.0
-20.089699,-10.788211,0.0
-34.343127,-28.242704,0.0
-18.991087,-10.500529,0.0
-177.916921,-158.043905,0.0
-44.117984,-32.854024,0.0
-99.181531,-89.204793,0.0
-56.753934,-46.845540,0.0
-70.255056,-58.882713,0.0
-20.089699,-11.886823,0.0
-39.276425,-30.076545,0.0
-50.509192,-43.921605,0.0
-38.122485,-27.885643,0.0
-33.474984,-23.680174,0.0
-106.965750,-100.885913,0.0
-24.079205,-16.016566,0.0
-26.817561,-17.397162,0.0
-78.623017,-66.687080,0.0
-38.307596,-29.009543,0.0
-124.435108,-108.921656,0.0
-44.060563,-36.710137,0.0
-83.633484,-71.776489,0.0
-70.156687,-60.769721,0.0
-135.006064,-126.740979,0.0
-44.199210,-33.638699,0.0
-44.107918,-36.251167,0.0
-15.578840,-7.809286,0.0
-26.743453,-15.494376,0.0
-88.638671,-50.076434,0.0
-29.787975,-21.658367,0.0
-110.306530,-98.698361,0.0
-111.143288,-104.264293,0.0
-25.203008,-15.925594,0.0
-50.002218,-39.783579,0.0
-36.723626,-27.963697,0.0
-76.304728,-64.124136,0.0
-111.456478,-100.092570,0.0
-18.703405,-9.689599,0.0
-91.915552,-72.636326,0.0
-67.203773,-58.075661,0.0
-52.724765,-40.929492,0.0
-57.525001,-51.858378,0.0
-9.698276,-2.186830,0.0
-71.806052,-61.104847,0.0
-48.979416,-37.566895,0.0
-47.430504,-37.707979,0.0
-56.125963,-46.984310,0.0
-54.781546,-42.873998,0.0
-49.098099,-41.382147,0.0
-64.857056,-58.039300,0.0
-35.391907,-25.586367,0.0
-45.061497,-36.734701,0.0
-22.565409,-14.211561,0.0
-18.010258,-10.788211,0.0
-40.048776,-31.347526,0.0
-52.896980,-42.069170,0.0
-16.271987,-10.078060,0.0
-70.445557,-56.563687,0.0
-28.535212,-19.235441,0.0
-77.835915,-68.359737,0.0
-20.089699,-11.886823,0.0
-26.589302,-17.412429,0.0
-77.119353,-66.761067,0.0
-82.293324,-71.993775,0.0
-53.459507,-46.839128,0.0
-27.590751,-16.799325,0.0
-47.679013,-38.707003,0.0
-122.529690,-113.497428,0.0
-12.145207,-12.532273,0.0
-57.403685,-47.684772,0.0
-54.852997,-45.035625,0.0
-33.019329,-23.704326,0.0
-56.803362,-44.854182,0.0
-85.529842,-74.061977,0.0
-103.515759,-93.361871,0.0
-26.674460,-17.910516,0.0
-25.119830,-18.984127,0.0
-108.230854,-98.125446,0.0
-68.526749,-54.264984,0.0
-25.244680,-16.618741,0.0
-61.081822,-48.598929,0.0
-16.452113,-8.773308,0.0
-20.089699,-11.886823,0.0
-79.771826,-69.053701,0.0
-44.981424,-36.791552,0.0
-32.508504,-24.291044,0.0
-59.907363,-51.247409,0.0
-71.860193,-62.339592,0.0
-20.089699,-10.788211,0.0
-99.836820,-89.985263,0.0
-100.477030,-85.646256,0.0
-46.059962,-34.732975,0.0
-138.771658,-125.726779,0.0
-105.123484,-97.500021,0.0
-52.842549,-43.750454,0.0
-62.579436,-50.775097,0.0
-70.464504,-61.789310,0.0
-17.199327,-7.099332,0.0
-80.052677,-66.255102,0.0
-55.925292,-46.914036,0.0
-122.599818,-105.867926,0.0
-25.470487,-17.001849,0.0
-51.317852,-43.384301,0.0
-39.545249,-28.706398,0.0
-46.434569,-37.124300,0.0
-54.470005,-41.689650,0.0
-47.074314,-35.118920,0.0
-29.787975,-20.670526,0.0
-16.998657,-8.942384,0.0
-81.793190,-73.371643,0.0
-28.401681,-19.928589,0.0
-51.235303,-47.111306,0.0
-31.039051,-20.926214,0.0
-81.686209,-71.451133,0.0
-42.870979,-31.189135,0.0
-87.795976,-75.217825,0.0
-36.172065,-27.522707,0.0
-92.395741,-81.022325,0.0
-31.554966,-24.524659,0.0
-43.521567,-35.809859,0.0
-36.247573,-28.396438,0.0
-17.691804,-10.788211,0.0
-69.327527,-68.718111,0.0
-27.842065,-17.103814,0.0
-36.287578,-24.857897,0.0
-118.371703,-107.067684,0.0
-20.089699,-11.886823,0.0
-114.606665,-103.993507,0.0
-41.632815,-30.998056,0.0
-55.572445,-43.305547,0.0
-108.522224,-94.833470,0.0
-65.538408,-51.853556,0.0
-66.545220,-55.298564,0.0
-23.821828,-14.862984,0.0
-112.736395,-101.083911,0.0
-164.752909,-147.022155,0.0
-63.175029,-51.663559,0.0
-22.354900,-13.684422,0.0
-58.156667,-46.932686,0.0
-34.603449,-25.002210,0.0
-20.089699,-11.886823,0.0
-26.261615,-14.593802,0.0
-30.481122,-21.181352,0.0
-86.276711,-74.401460,0.0
-35.266744,-22.347885,0.0
-39.448276,-28.918752,0.0
-52.803792,-46.598602,0.0
-72.049859,-50.540902,0.0
-16.426138,-8.842301,0.0
-60.098672,-46.724912,0.0
-86.470765,-71.610299,0.0
-35.930903,-26.199214,0.0
-20.089699,-11.193676,0.0
-47.066329,-35.369522,0.0
-47.680450,-35.739122,0.0
-59.425829,-51.998795,0.0
-91.941353,-78.445931,0.0
-18.010258,-10.788211,0.0
-20.089699,-10.970533,0.0
-105.376466,-98.731018,0.0
-42.870074,-34.155659,0.0
-29.787975,-22.351514,0.0
-31.560552,-25.371350,0.0
-63.841597,-53.584396,0.0
-42.124480,-30.808187,0.0
-23.601767,-14.010207,0.0
-37.359503,-26.950748,0.0
-37.346185,-28.342371,0.0
-74.697484,-60.846531,0.0
-36.287578,-28.067934,0.0
-20.782846,-14.155598,0.0
-40.351064,-31.360968,0.0
-158.236081,-142.486652,0.0
-31.865546,-23.520605,0.0
-57.512257,-49.304913,0.0
-35.962626,-25.510238,0.0
-114.848386,-103.494329,0.0
-57.134007,-49.563829,0.0
-20.089699,-11.193676,0.0
-111.528480,-101.608723,0.0
-50.367346,-41.502430,0.0
-34.609147,-27.456681,0.0
-58.128405,-45.995520,0.0
-26.897603,-15.700713,0.0
-106.010135,-89.277828,0.0
-38.675321,-27.480148,0.0
-56.694081,-47.821166,0.0
-59.340986,-48.961926,0.0
-30.642636,-20.989020,0.0
-57.152362,-46.651207,0.0
-42.890184,-28.543389,0.0
-53.119181,-44.092042,0.0
-52.131702,-40.966632,0.0
-92.362813,-78.463226,0.0
-17.199327,-7.099332,0.0
-54.307669,-46.789193,0.0
-52.524095,-42.506266,0.0
-71.352692,-59.772376,0.0
-25.798991,-19.446751,0.0
-101.382699,-82.978312,0.0
-21.518090,-14.311644,0.0
-99.960873,-83.758751,0.0
-127.647320,-114.658803,0.0
-80.736751,-72.550180,0.0
-67.250648,-59.357188,0.0
-34.164461,-31.246163,0.0
-17.524750,-9.940913,0.0
-24.703470,-15.555531,0.0
-26.455771,-18.060456,0.0
-46.941947,-37.385167,0.0
-33.591848,-24.904148,0.0
-39.354861,-30.581292,0.0
-50.617153,-41.168384,0.0
-36.000570,-28.714241,0.0
-97.316195,-88.076518,0.0
-48.268236,-30.834583,0.0
-99.794616,-88.798304,0.0
-87.726962,-74.482461,0.0
-71.826958,-65.748690,0.0
-48.202011,-37.247182,0.0
-57.158626,-43.768228,0.0
-55.704749,-43.108332,0.0
-56.337272,-46.186987,0.0
-112.407380,-97.720153,0.0
-97.481457,-85.109370,0.0
-61.655392,-52.955572,0.0
-73.737724,-60.137941,0.0
-34.603449,-27.226367,0.0
-120.944245,-106.335400,0.0
-32.144929,-23.606866,0.0
-41.098733,-33.021996,0.0
-27.590751,-16.799325,0.0
-107.681551,-94.489984,0.0
-35.168763,-29.400616,0.0
-67.626281,-56.567501,0.0
-16.998657,-8.942384,0.0
-18.991087,-10.382746,0.0
-98.328865,-84.153082,0.0
-99.862721,-83.655686,0.0
-59.016335,-48.895038,0.0
-56.321264,-48.639711,0.0
-78.064224,-67.582787,0.0
-36.490519,-27.217783,0.0
-52.316870,-45.119059,0.0
-93.816000,-82.393020,0.0
-20.269231,-12.565098,0.0
-48.491380,-39.734041,0.0
-136.790340,-119.130534,0.0
-65.622617,-56.365795,0.0
-18.143789,-9.807382,0.0
-34.825173,-26.956735,0.0
-128.458309,-118.347369,0.0
-20.089699,-11.481358,0.0
-54.627191,-45.823424,0.0
-25.223627,-17.849147,0.0
-37.088356,-27.089608,0.0
-18.010258,-8.916409,0.0
-43.298423,-35.457375,0.0
-25.511309,-17.574948,0.0
-40.325164,-33.169984,0.0
-35.274124,-30.559852,0.0
-23.719550,-16.610083,0.0
-26.015214,-17.791328,0.0
-20.089699,-11.481358,0.0
-27.590751,-20.082739,0.0
-33.130144,-22.987027,0.0
-56.872410,-48.793092,0.0
-30.481122,-21.181352,0.0
-100.746634,-88.645264,0.0
-125.898668,-113.641467,0.0
-101.061700,-95.196471,0.0
-67.639446,-55.619147,0.0
-122.140186,-106.271206,0.0
-18.480261,-11.193676,0.0
-76.207277,-59.856632,0.0
-25.288166,-14.447950,0.0
-34.921903,-25.870710,0.0
-100.508284,-89.063557,0.0
-26.492138,-14.058485,0.0
-85.908003,-74.380727,0.0
-76.713475,-63.900730,0.0
-52.926771,-40.337762,0.0
-30.481122,-21.586817,0.0
-32.675558,-23.036321,0.0
-48.779062,-37.180141,0.0
-44.366264,-35.223181,0.0
-20.089699,-11.886823,0.0
-61.100400,-56.310690,0.0
-25.266187,-19.882069,0.0
-96.889326,-86.597131,0.0
-34.632270,-25.869599,0.0
-36.883562,-24.419877,0.0
-30.481122,-21.586817,0.0
-35.784949,-25.751446,0.0
-25.685332,-16.877287,0.0
-38.076717,-29.542617,0.0
-89.118366,-79.006062,0.0
-20.089699,-11.886823,0.0
-62.433005,-52.020325,0.0
-91.983602,-81.784705,0.0
-38.387639,-28.801904,0.0
-51.568583,-38.864257,0.0
-56.199643,-43.068036,0.0
-42.439291,-34.432870,0.0
-86.068089,-73.432407,0.0
-71.744840,-60.886873,0.0
-108.868543,-98.562693,0.0
-25.916774,-19.977379,0.0
-113.193101,-101.530863,0.0
-126.674395,-106.978808,0.0
-27.773072,-19.021867,0.0
-55.624339,-47.210223,0.0
-22.446167,-14.723013,0.0
-61.646904,-53.509237,0.0
-16.688502,-8.421087,0.0
-19.396552,-11.193676,0.0
-42.055230,-33.270454,0.0
-46.040392,-36.931223,0.0
-108.748954,-92.028868,0.0
-33.130144,-22.293880,0.0
-66.922851,-54.672439,0.0
-47.258113,-40.443984,0.0
-23.806561,-15.654572,0.0
-66.444706,-57.190067,0.0
-53.371393,-43.273731,0.0
-55.532899,-39.464057,0.0
-64.730932,-54.830928,0.0
-69.752447,-56.581501,0.0
-90.626652,-76.440361,0.0
-49.392561,-40.821596,0.0
-20.089699,-11.886823,0.0
-27.436600,-16.437870,0.0
-141.844662,-129.974045,0.0
-90.909566,-78.455592,0.0
-100.522997,-91.401640,0.0
-14.853257,-7.370484,0.0
-33.737256,-25.807125,0.0
-30.673408,-24.776552,0.0
-100.231850,-86.903314,0.0
-115.866535,-93.867001,0.0
-49.548565,-41.005048,0.0
-117.380428,-93.326648,0.0
-65.403025,-54.092621,0.0
-107.478912,-96.841932,0.0
-113.390322,-98.891140,0.0
-16.100715,-10.382746,0.0
-68.298718,-58.303900,0.0
-56.920691,-45.911483,0.0
-34.840659,-28.464907,0.0
-37.543525,-30.556740,0.0
-47.666671,-37.610975,0.0
-35.000428,-27.279477,0.0
-26.068324,-21.092613,0.0
-41.565693,-33.555585,0.0
-23.042151,-14.384900,0.0
-114.942665,-104.963680,0.0
-21.070211,-13.763771,0.0
-16.197879,-8.405583,0.0
-40.247374,-30.887184,0.0
-15.033453,-7.926010,0.0
-82.157919,-53.783611,0.0
-39.080786,-30.881345,0.0
-34.686337,-24.978712,0.0
-30.036500,-21.923320,0.0
-45.955701,-36.835176,0.0
-37.982174,-26.266225,0.0
-135.326167,-121.219601,0.0
-127.689935,-114.495579,0.0
-17.787114,-9.535448,0.0
-19.396552,-9.940913,0.0
-91.714167,-84.659205,0.0
-95.921021,-85.506748,0.0
-9.698276,-2.186830,0.0
-20.089699,-11.886823,0.0
-128.544657,-115.199812,0.0
-17.524750,-9.401917,0.0
-47.672065,-36.520650,0.0
-39.368468,-30.847534,0.0
-35.327368,-26.832463,0.0
-23.799014,-16.505412,0.0
-63.405989,-53.029553,0.0
-81.421491,-72.293198,0.0
-132.616303,-117.772103,0.0
-75.664014,-60.191077,0.0
-91.353480,-76.886038,0.0
-36.372736,-29.033796,0.0
-23.345833,-16.107131,0.0
-42.886652,-32.821963,0.0
-52.217996,-39.836211,0.0
-49.122897,-39.443017,0.0
-111.415283,-96.242325,0.0
-36.921302,-29.044725,0.0
-84.900299,-70.092549,0.0
-39.768393,-33.495646,0.0
-82.715695,-69.733136,0.0
-23.431868,-13.692499,0.0
-104.768027,-87.527468,0.0
-44.471624,-33.936898,0.0
-39.773933,-29.117756,0.0
-18.991087,-10.015021,0.0
-139.937656,-124.624179,0.0
-120.216952,-106.210836,0.0
-36.313128,-26.870629,0.0
-27.079925,-19.284232,0.0
-19.396552,-11.481358,0.0
-20.089699,-11.886823,0.0
-19.396552,-11.481358,0.0
-17.450642,-7.809286,0.0
-78.974152,-68.845808,0.0
-35.784949,-26.482789,0.0
-41.195391,-32.928318,0.0
-40.171724,-33.407181,0.0
-78.165088,-66.519540,0.0
-140.087927,-124.159705,0.0
-60.058351,-50.142510,0.0
-91.623462,-71.476417,0.0
-72.996786,-53.671573,0.0
-85.368267,-78.189472,0.0
-30.389640,-19.965257,0.0
-55.099871,-50.444850,0.0
-27.996216,-16.942426,0.0
-67.557490,-58.093935,0.0
-35.091802,-22.755714,0.0
-45.629179,-39.471388,0.0
-51.962378,-43.062729,0.0
-44.084661,-21.022412,0.0
-20.089699,-11.886823,0.0
-26.743453,-16.770576,0.0
-17.450642,-8.795781,0.0
-31.248772,-20.226253,0.0
-39.138418,-29.365570,0.0
-46.071012,-35.793847,0.0
-25.798991,-14.927523,0.0
-31.933620,-24.134933,0.0
-16.100715,-10.382746,0.0
-96.605418,-86.110953,0.0
-87.156672,-74.198995,0.0
-53.066747,-46.136024,0.0
-115.922221,-101.249393,0.0
-173.213575,-155.799356,0.0
-51.435635,-42.301063,0.0
-97.715270,-86.409434,0.0
-43.921251,-36.322033,0.0
-14.269616,-7.720158,0.0
-39.876402,-31.189510,0.0
-26.831194,-19.621816,0.0
-101.937464,-85.597723,0.0
-43.866407,-30.343130,0.0
-131.143706,-115.277921,0.0
-30.481122,-19.928589,0.0
-50.570822,-39.770408,0.0
-27.916173,-19.507375,0.0
-21.697266,-13.659492,0.0
-92.616537,-80.285636,0.0
-64.304413,-52.715896,0.0
-66.757781,-56.096970,0.0
-53.910389,-43.131415,0.0
-14.832204,-8.149154,0.0
-43.028343,-35.639696,0.0
-72.827747,-63.294659,0.0
-17.604793,-9.114235,0.0
-22.197123,-13.425299,0.0
-95.735533,-87.294296,0.0
-25.457242,-20.488204,0.0
-63.825457,-53.166199,0.0
-64.652322,-60.459855,0.0
-54.721969,-44.041056,0.0
-62.099833,-57.157889,0.0
-61.272900,-51.591895,0.0
-36.609866,-28.684120,0.0
-84.735896,-75.383438,0.0
-43.319477,-33.608264,0.0
-34.182946,-23.443746,0.0
-23.274745,-17.014686,0.0
-33.841688,-27.701564,0.0
-119.054061,-105.497907,0.0
-37.982174,-27.137741,0.0
-96.581902,-85.312915,0.0
-40.872546,-25.534238,0.0
-34.532186,-23.016541,0.0
-71.987786,-61.450808,0.0
-43.340983,-33.112968,0.0
-58.849526,-48.642563,0.0
-45.983065,-36.864056,0.0
-50.877686,-37.932961,0.0
-28.665224,-20.878306,0.0
-85.752902,-71.666714,0.0
-62.922250,-54.105841,0.0
-36.005011,-23.717398,0.0
-41.167220,-33.608274,0.0
-87.200620,-75.778517,0.0
-44.633539,-35.618073,0.0
-19.396552,-10.970533,0.0
-47.493801,-38.178400,0.0
-100.522471,-89.395864,0.0
-62.378157,-52.887402,0.0
-90.658111,-78.483762,0.0
-25.896155,-18.408763,0.0
-27.262247,-18.290980,0.0
-16.998657,-8.942384,0.0
-36.921302,-27.662469,0.0
-39.773933,-29.495051,0.0
-56.742737,-48.520300,0.0
-110.504485,-98.252975,0.0
-100.582205,-91.984986,0.0
-53.781368,-41.768820,0.0
-35.707760,-28.106694,0.0
-38.094394,-28.198056,0.0
-32.670337,-24.604388,0.0
-54.685601,-44.528759,0.0
-44.643896,-35.485545,0.0
-66.866336,-56.306561,0.0
-30.481122,-21.181352,0.0
-64.159231,-54.120539,0.0
-46.881942,-40.024280,0.0
-41.506664,-31.097922,0.0
-125.839418,-113.568183,0.0
-20.318352,-11.970611,0.0
-81.687082,-73.267212,0.0
-97.819402,-84.525801,0.0
-125.774694,-108.171543,0.0
-25.393526,-16.123661,0.0
-36.068132,-27.950983,0.0
-45.665547,-38.183443,0.0
-69.807683,-58.780767,0.0
-121.705163,-111.318174,0.0
-20.089699,-11.886823,0.0
-69.528013,-56.526303,0.0
-9.698276,-2.186830,0.0
-15.293909,-7.870440,0.0
-96.268963,-84.423172,0.0
-56.032700,-45.559329,0.0
-28.502010,-22.141036,0.0
-124.841424,-108.140417,0.0
-17.199327,-7.099332,0.0
-47.798233,-40.142063,0.0
-26.291468,-15.718933,0.0
-16.426138,-8.842301,0.0
-65.025731,-53.844679,0.0
-95.745557,-85.961367,0.0
-83.308818,-74.894168,0.0
-119.003260,-106.580830,0.0
-98.304275,-88.808816,0.0
-31.541759,-22.758603,0.0
-80.059358,-65.502510,0.0
-10.391423,-4.455604,0.0
-68.758960,-58.231233,0.0
-99.128635,-89.397005,0.0
-54.183898,-43.363275,0.0
-19.396552,-11.481358,0.0
-80.223579,-64.381513,0.0
-26.455771,-16.298550,0.0
-63.644266,-53.955339,0.0
-73.096606,-61.006487,0.0
-77.351822,-65.952447,0.0
-15.567911,-9.053610,0.0
-36.735238,-29.182562,0.0
-80.639528,-61.603950,0.0
-47.274985,-38.441272,0.0
-37.892326,-27.109890,0.0
-72.067022,-56.699858,0.0
-23.286686,-12.730298,0.0
-36.624050,-27.063633,0.0
-145.819863,-134.568462,0.0
-57.564121,-48.544429,0.0
-56.630114,-46.270622,0.0
-54.318455,-41.963810,0.0
-15.293909,-7.375964,0.0
-87.002644,-72.349879,0.0
-19.684234,-13.056986,0.0
-45.923335,-44.555590,0.0
-69.575786,-61.967088,0.0
-29.742712,-23.470041,0.0
-62.160677,-53.545175,0.0
-98.468977,-83.330400,0.0
-77.346137,-73.789097,0.0
-97.194708,-85.248502,0.0
-129.745255,-117.738779,0.0
-24.556867,-14.954815,0.0
-134.932125,-120.963805,0.0
-66.655874,-58.165059,0.0
-20.089699,-11.481358,0.0
-45.025644,-34.827708,0.0
-74.290830,-57.401054,0.0
-20.089699,-10.970533,0.0
-29.787975,-20.082739,0.0
-44.879506,-35.314719,0.0
-39.987272,-29.880164,0.0
-26.322239,-17.584039,0.0
-72.414729,-62.909445,0.0
-67.585622,-58.871666,0.0
-112.221213,-95.823391,0.0
-35.564278,-27.074683,0.0
-84.522388,-73.115092,0.0
-30.682376,-19.385769,0.0
-26.492138,-15.700713,0.0
-36.406637,-27.085856,0.0
-27.223026,-19.235441,0.0
-9.698276,-2.186830,0.0
-78.974152,-68.845808,0.0
-18.703405,-9.871920,0.0
-88.798525,-74.206769,0.0
-36.661309,-30.058646,0.0
-37.502513,-27.666678,0.0
-41.881357,-30.763736,0.0
-9.698276,-2.186830,0.0
-29.787975,-20.488204,0.0
-104.548619,-92.950147,0.0
-18.991087,-11.481358,0.0
-40.709407,-22.495609,0.0
-63.943009,-53.796662,0.0
-68.843634,-58.078523,0.0
-26.232627,-17.054217,0.0
-21.555801,-14.276935,0.0
